N20140422Q4F16V3	13:36:47	-11:54:06	40	1.530	2014-04-23T00:58:30
N20140422Q4F13V4	13:30:17	-10:56:54	40	1.496	2014-04-23T00:59:40
N20140422Q4F14V4	13:30:15	-12:53:18	40	1.461	2014-04-23T01:00:50
N20140422Q4F15V4	13:36:49	-13:52:30	40	1.480	2014-04-23T01:02:00
N20140422Q4F16V4	13:36:47	-11:54:06	40	1.500	2014-04-23T01:03:10
N20140422Q4F13V5	13:30:17	-10:56:54	40	1.468	2014-04-23T01:04:20
N20140422Q4F14V5	13:30:15	-12:53:18	40	1.435	2014-04-23T01:05:30
N20140422Q4F15V5	13:36:49	-13:52:30	40	1.453	2014-04-23T01:06:40
N20140422Q4F16V5	13:36:47	-11:54:06	40	1.472	2014-04-23T01:07:50
SLEW_QX_QY	13:36:47	-11:54:06	60	1.463	2014-04-23T01:09:20
N20140422Q5F17V1	13:29:32	-14:36:06	40	1.385	2014-04-23T01:10:30
N20140422Q5F18V1	13:29:30	-16:34:30	40	1.359	2014-04-23T01:11:40
N20140422Q5F19V1	13:36:11	-17:33:42	40	1.376	2014-04-23T01:12:50
N20140422Q5F20V1	13:36:09	-15:35:18	40	1.390	2014-04-23T01:14:00
N20140422Q5F17V2	13:29:32	-14:36:06	40	1.363	2014-04-23T01:15:10
N20140422Q5F18V2	13:29:30	-16:34:30	40	1.338	2014-04-23T01:16:20
N20140422Q5F19V2	13:36:11	-17:33:42	40	1.353	2014-04-23T01:17:30
N20140422Q5F20V2	13:36:09	-15:35:18	40	1.367	2014-04-23T01:18:40
N20140422Q5F17V3	13:29:32	-14:36:06	40	1.342	2014-04-23T01:19:50
N20140422Q5F18V3	13:29:30	-16:34:30	40	1.318	2014-04-23T01:21:00
N20140422Q5F19V3	13:36:11	-17:33:42	40	1.332	2014-04-23T01:22:10
N20140422Q5F20V3	13:36:09	-15:35:18	40	1.346	2014-04-23T01:23:20
N20140422Q5F17V4	13:29:32	-14:36:06	40	1.321	2014-04-23T01:24:30
N20140422Q5F18V4	13:29:30	-16:34:30	40	1.298	2014-04-23T01:25:40
N20140422Q5F19V4	13:36:11	-17:33:42	40	1.312	2014-04-23T01:26:50
N20140422Q5F20V4	13:36:09	-15:35:18	40	1.325	2014-04-23T01:28:00
N20140422Q5F17V5	13:29:32	-14:36:06	40	1.302	2014-04-23T01:29:10
N20140422Q5F18V5	13:29:30	-16:34:30	40	1.280	2014-04-23T01:30:20
N20140422Q5F19V5	13:36:11	-17:33:42	40	1.293	2014-04-23T01:31:30
N20140422Q5F20V5	13:36:09	-15:35:18	40	1.306	2014-04-23T01:32:40
SLEW_QX_QY	13:36:09	-15:35:18	60	1.300	2014-04-23T01:34:10
N20140422Q6F21V1	13:28:34	-18:17:18	40	1.246	2014-04-23T01:35:20
N20140422Q6F22V1	13:28:32	-20:15:42	40	1.229	2014-04-23T01:36:30
N20140422Q6F23V1	13:35:21	-21:14:54	40	1.242	2014-04-23T01:37:40
N20140422Q6F24V1	13:35:19	-19:16:30	40	1.250	2014-04-23T01:38:50
N20140422Q6F21V2	13:28:34	-18:17:18	40	1.230	2014-04-23T01:40:00
N20140422Q6F22V2	13:28:32	-20:15:42	40	1.214	2014-04-23T01:41:10
N20140422Q6F23V2	13:35:21	-21:14:54	40	1.226	2014-04-23T01:42:20
N20140422Q6F24V2	13:35:19	-19:16:30	40	1.234	2014-04-23T01:43:30
N20140422Q6F21V3	13:28:34	-18:17:18	40	1.215	2014-04-23T01:44:40
N20140422Q6F22V3	13:28:32	-20:15:42	40	1.199	2014-04-23T01:45:50
N20140422Q6F23V3	13:35:21	-21:14:54	40	1.211	2014-04-23T01:47:00
N20140422Q6F24V3	13:35:19	-19:16:30	40	1.219	2014-04-23T01:48:10
N20140422Q6F21V4	13:28:34	-18:17:18	40	1.201	2014-04-23T01:49:20
N20140422Q6F22V4	13:28:32	-20:15:42	40	1.186	2014-04-23T01:50:30
N20140422Q6F23V4	13:35:21	-21:14:54	40	1.197	2014-04-23T01:51:40
N20140422Q6F24V4	13:35:19	-19:16:30	40	1.205	2014-04-23T01:52:50
N20140422Q6F21V5	13:28:34	-18:17:18	40	1.188	2014-04-23T01:54:00
N20140422Q6F22V5	13:28:32	-20:15:42	40	1.173	2014-04-23T01:55:10
N20140422Q6F23V5	13:35:21	-21:14:54	40	1.183	2014-04-23T01:56:20
N20140422Q6F24V5	13:35:19	-19:16:30	40	1.191	2014-04-23T01:57:30
SLEW_QX_QY	13:35:19	-19:16:30	60	1.187	2014-04-23T01:59:00
N20140422Q7F25V1	13:27:21	-21:58:30	40	1.149	2014-04-23T02:00:10
N20140422Q7F26V1	13:27:18	-23:56:54	40	1.138	2014-04-23T02:01:20
N20140422Q7F27V1	13:34:19	-24:54:06	40	1.149	2014-04-23T02:02:30
N20140422Q7F28V1	13:34:15	-22:57:42	40	1.153	2014-04-23T02:03:40
N20140422Q7F25V2	13:27:21	-21:58:30	40	1.138	2014-04-23T02:04:50
N20140422Q7F26V2	13:27:18	-23:56:54	40	1.128	2014-04-23T02:06:00
N20140422Q7F27V2	13:34:19	-24:54:06	40	1.138	2014-04-23T02:07:10
N20140422Q7F28V2	13:34:15	-22:57:42	40	1.142	2014-04-23T02:08:20
N20140422Q7F25V3	13:27:21	-21:58:30	40	1.128	2014-04-23T02:09:30
N20140422Q7F26V3	13:27:18	-23:56:54	40	1.118	2014-04-23T02:10:40
N20140422Q7F27V3	13:34:19	-24:54:06	40	1.127	2014-04-23T02:11:50
N20140422Q7F28V3	13:34:15	-22:57:42	40	1.131	2014-04-23T02:13:00
N20140422Q7F25V4	13:27:21	-21:58:30	40	1.118	2014-04-23T02:14:10
N20140422Q7F26V4	13:27:18	-23:56:54	40	1.108	2014-04-23T02:15:20
N20140422Q7F27V4	13:34:19	-24:54:06	40	1.117	2014-04-23T02:16:30
N20140422Q7F28V4	13:34:15	-22:57:42	40	1.121	2014-04-23T02:17:40
N20140422Q7F25V5	13:27:21	-21:58:30	40	1.108	2014-04-23T02:18:50
N20140422Q7F26V5	13:27:18	-23:56:54	40	1.099	2014-04-23T02:20:00
N20140422Q7F27V5	13:34:19	-24:54:06	40	1.108	2014-04-23T02:21:10
N20140422Q7F28V5	13:34:15	-22:57:42	40	1.111	2014-04-23T02:22:20
SLEW_QX_QY	13:34:15	-22:57:42	60	1.108	2014-04-23T02:23:50
N20140422Q8F29V1	13:25:51	-25:39:42	40	1.083	2014-04-23T02:25:00
N20140422Q8F30V1	13:25:47	-27:36:06	40	1.077	2014-04-23T02:26:10
N20140422Q8F31V1	13:33:01	-28:35:18	40	1.086	2014-04-23T02:27:20
N20140422Q8F32V1	13:32:58	-26:38:54	40	1.087	2014-04-23T02:28:30
N20140422Q8F29V2	13:25:51	-25:39:42	40	1.075	2014-04-23T02:29:40
N20140422Q8F30V2	13:25:47	-27:36:06	40	1.070	2014-04-23T02:30:50
N20140422Q8F31V2	13:33:01	-28:35:18	40	1.078	2014-04-23T02:32:00
N20140422Q8F32V2	13:32:58	-26:38:54	40	1.079	2014-04-23T02:33:10
N20140422Q8F29V3	13:25:51	-25:39:42	40	1.068	2014-04-23T02:34:20
N20140422Q8F30V3	13:25:47	-27:36:06	40	1.063	2014-04-23T02:35:30
N20140422Q8F31V3	13:33:01	-28:35:18	40	1.071	2014-04-23T02:36:40
N20140422Q8F32V3	13:32:58	-26:38:54	40	1.072	2014-04-23T02:37:50
N20140422Q8F29V4	13:25:51	-25:39:42	40	1.061	2014-04-23T02:39:00
N20140422Q8F30V4	13:25:47	-27:36:06	40	1.056	2014-04-23T02:40:10
N20140422Q8F31V4	13:33:01	-28:35:18	40	1.064	2014-04-23T02:41:20
N20140422Q8F32V4	13:32:58	-26:38:54	40	1.065	2014-04-23T02:42:30
N20140422Q8F29V5	13:25:51	-25:39:42	40	1.055	2014-04-23T02:43:40
N20140422Q8F30V5	13:25:47	-27:36:06	40	1.050	2014-04-23T02:44:50
N20140422Q8F31V5	13:33:01	-28:35:18	40	1.057	2014-04-23T02:46:00
N20140422Q8F32V5	13:32:58	-26:38:54	40	1.058	2014-04-23T02:47:10
SLEW_QX_QY	13:32:58	-26:38:54	60	1.056	2014-04-23T02:48:40
N20140422Q9F33V1	13:43:31	00:07:18	40	1.260	2014-04-23T02:49:50
N20140422Q9F34V1	13:43:31	-01:51:42	40	1.231	2014-04-23T02:51:00
N20140422Q9F35V1	13:49:54	-02:50:54	40	1.231	2014-04-23T02:52:10
N20140422Q9F36V1	13:49:54	-00:52:30	40	1.253	2014-04-23T02:53:20
N20140422Q9F33V2	13:43:31	00:07:18	40	1.249	2014-04-23T02:54:30
N20140422Q9F34V2	13:43:31	-01:51:42	40	1.221	2014-04-23T02:55:40
N20140422Q9F35V2	13:49:54	-02:50:54	40	1.220	2014-04-23T02:56:50
N20140422Q9F36V2	13:49:54	-00:52:30	40	1.242	2014-04-23T02:58:00
N20140422Q9F33V3	13:43:31	00:07:18	40	1.239	2014-04-23T02:59:10
N20140422Q9F34V3	13:43:31	-01:51:42	40	1.211	2014-04-23T03:00:20
N20140422Q9F35V3	13:49:54	-02:50:54	40	1.210	2014-04-23T03:01:30
N20140422Q9F36V3	13:49:54	-00:52:30	40	1.232	2014-04-23T03:02:40
N20140422Q9F33V4	13:43:31	00:07:18	40	1.230	2014-04-23T03:03:50
N20140422Q9F34V4	13:43:31	-01:51:42	40	1.202	2014-04-23T03:05:00
N20140422Q9F35V4	13:49:54	-02:50:54	40	1.201	2014-04-23T03:06:10
N20140422Q9F36V4	13:49:54	-00:52:30	40	1.222	2014-04-23T03:07:20
N20140422Q9F33V5	13:43:31	00:07:18	40	1.221	2014-04-23T03:08:30
N20140422Q9F34V5	13:43:31	-01:51:42	40	1.194	2014-04-23T03:09:40
N20140422Q9F35V5	13:49:54	-02:50:54	40	1.192	2014-04-23T03:10:50
N20140422Q9F36V5	13:49:54	-00:52:30	40	1.213	2014-04-23T03:12:00
SLEW_QX_QY	13:49:54	-00:52:30	60	1.211	2014-04-23T03:13:30
N20140422Q10F37V1	13:43:25	-03:34:30	40	1.167	2014-04-23T03:14:40
N20140422Q10F38V1	13:43:24	-05:32:54	40	1.145	2014-04-23T03:15:50
N20140422Q10F39V1	13:49:49	-06:30:06	40	1.144	2014-04-23T03:17:00
N20140422Q10F40V1	13:49:49	-04:33:42	40	1.161	2014-04-23T03:18:10
N20140422Q10F37V2	13:43:25	-03:34:30	40	1.160	2014-04-23T03:19:20
N20140422Q10F38V2	13:43:24	-05:32:54	40	1.139	2014-04-23T03:20:30
N20140422Q10F39V2	13:49:49	-06:30:06	40	1.137	2014-04-23T03:21:40
N20140422Q10F40V2	13:49:49	-04:33:42	40	1.154	2014-04-23T03:22:50
N20140422Q10F37V3	13:43:25	-03:34:30	40	1.154	2014-04-23T03:24:00
N20140422Q10F38V3	13:43:24	-05:32:54	40	1.133	2014-04-23T03:25:10
N20140422Q10F39V3	13:49:49	-06:30:06	40	1.131	2014-04-23T03:26:20
N20140422Q10F40V3	13:49:49	-04:33:42	40	1.148	2014-04-23T03:27:30
N20140422Q10F37V4	13:43:25	-03:34:30	40	1.148	2014-04-23T03:28:40
N20140422Q10F38V4	13:43:24	-05:32:54	40	1.128	2014-04-23T03:29:50
N20140422Q10F39V4	13:49:49	-06:30:06	40	1.125	2014-04-23T03:31:00
N20140422Q10F40V4	13:49:49	-04:33:42	40	1.142	2014-04-23T03:32:10
N20140422Q10F37V5	13:43:25	-03:34:30	40	1.143	2014-04-23T03:33:20
N20140422Q10F38V5	13:43:24	-05:32:54	40	1.123	2014-04-23T03:34:30
N20140422Q10F39V5	13:49:49	-06:30:06	40	1.120	2014-04-23T03:35:40
N20140422Q10F40V5	13:49:49	-04:33:42	40	1.136	2014-04-23T03:36:50
SLEW_QX_QY	13:49:49	-04:33:42	60	1.135	2014-04-23T03:38:20
N20140422Q11F41V1	13:43:10	-07:15:42	40	1.103	2014-04-23T03:39:30
N20140422Q11F42V1	13:43:09	-09:12:06	40	1.087	2014-04-23T03:40:40
N20140422Q11F43V1	13:49:38	-10:11:18	40	1.084	2014-04-23T03:41:50
N20140422Q11F44V1	13:49:37	-08:14:54	40	1.098	2014-04-23T03:43:00
N20140422Q11F41V2	13:43:10	-07:15:42	40	1.099	2014-04-23T03:44:10
N20140422Q11F42V2	13:43:09	-09:12:06	40	1.083	2014-04-23T03:45:20
N20140422Q11F43V2	13:49:38	-10:11:18	40	1.080	2014-04-23T03:46:30
N20140422Q11F44V2	13:49:37	-08:14:54	40	1.094	2014-04-23T03:47:40
N20140422Q11F41V3	13:43:10	-07:15:42	40	1.096	2014-04-23T03:48:50
N20140422Q11F42V3	13:43:09	-09:12:06	40	1.080	2014-04-23T03:50:00
N20140422Q11F43V3	13:49:38	-10:11:18	40	1.077	2014-04-23T03:51:10
N20140422Q11F44V3	13:49:37	-08:14:54	40	1.090	2014-04-23T03:52:20
N20140422Q11F41V4	13:43:10	-07:15:42	40	1.093	2014-04-23T03:53:30
N20140422Q11F42V4	13:43:09	-09:12:06	40	1.078	2014-04-23T03:54:40
N20140422Q11F43V4	13:49:38	-10:11:18	40	1.074	2014-04-23T03:55:50
N20140422Q11F44V4	13:49:37	-08:14:54	40	1.087	2014-04-23T03:57:00
N20140422Q11F41V5	13:43:10	-07:15:42	40	1.091	2014-04-23T03:58:10
N20140422Q11F42V5	13:43:09	-09:12:06	40	1.075	2014-04-23T03:59:20
N20140422Q11F43V5	13:49:38	-10:11:18	40	1.071	2014-04-23T04:00:30
N20140422Q11F44V5	13:49:37	-08:14:54	40	1.084	2014-04-23T04:01:40
SLEW_QX_QY	13:49:37	-08:14:54	60	1.084	2014-04-23T04:03:10
N20140422Q12F45V1	13:42:47	-10:56:54	40	1.061	2014-04-23T04:04:20
N20140422Q12F46V1	13:42:46	-12:53:18	40	1.049	2014-04-23T04:05:30
N20140422Q12F47V1	13:49:19	-13:52:30	40	1.046	2014-04-23T04:06:40
N20140422Q12F48V1	13:49:18	-11:54:06	40	1.056	2014-04-23T04:07:50
N20140422Q12F45V2	13:42:47	-10:56:54	40	1.060	2014-04-23T04:09:00
N20140422Q12F46V2	13:42:46	-12:53:18	40	1.048	2014-04-23T04:10:10
N20140422Q12F47V2	13:49:19	-13:52:30	40	1.044	2014-04-23T04:11:20
N20140422Q12F48V2	13:49:18	-11:54:06	40	1.055	2014-04-23T04:12:30
N20140422Q12F45V3	13:42:47	-10:56:54	40	1.059	2014-04-23T04:13:40
N20140422Q12F46V3	13:42:46	-12:53:18	40	1.047	2014-04-23T04:14:50
N20140422Q12F47V3	13:49:19	-13:52:30	40	1.043	2014-04-23T04:16:00
N20140422Q12F48V3	13:49:18	-11:54:06	40	1.054	2014-04-23T04:17:10
N20140422Q12F45V4	13:42:47	-10:56:54	40	1.059	2014-04-23T04:18:20
N20140422Q12F46V4	13:42:46	-12:53:18	40	1.047	2014-04-23T04:19:30
N20140422Q12F47V4	13:49:19	-13:52:30	40	1.042	2014-04-23T04:20:40
N20140422Q12F48V4	13:49:18	-11:54:06	40	1.053	2014-04-23T04:21:50
N20140422Q12F45V5	13:42:47	-10:56:54	40	1.058	2014-04-23T04:23:00
N20140422Q12F46V5	13:42:46	-12:53:18	40	1.047	2014-04-23T04:24:10
N20140422Q12F47V5	13:49:19	-13:52:30	40	1.041	2014-04-23T04:25:20
N20140422Q12F48V5	13:49:18	-11:54:06	40	1.053	2014-04-23T04:26:30
SLEW_QX_QY	13:49:18	-11:54:06	60	1.052	2014-04-23T04:28:00
N20140422Q13F49V1	13:42:15	-14:36:06	40	1.038	2014-04-23T04:29:10
N20140422Q13F50V1	13:42:13	-16:34:30	40	1.029	2014-04-23T04:30:20
N20140422Q13F51V1	13:48:53	-17:33:42	40	1.024	2014-04-23T04:31:30
N20140422Q13F52V1	13:48:51	-15:35:18	40	1.033	2014-04-23T04:32:40
N20140422Q13F49V2	13:42:15	-14:36:06	40	1.039	2014-04-23T04:33:50
N20140422Q13F50V2	13:42:13	-16:34:30	40	1.030	2014-04-23T04:35:00
N20140422Q13F51V2	13:48:53	-17:33:42	40	1.025	2014-04-23T04:36:10
N20140422Q13F52V2	13:48:51	-15:35:18	40	1.034	2014-04-23T04:37:20
N20140422Q13F49V3	13:42:15	-14:36:06	40	1.040	2014-04-23T04:38:30
N20140422Q13F50V3	13:42:13	-16:34:30	40	1.031	2014-04-23T04:39:40
N20140422Q13F51V3	13:48:53	-17:33:42	40	1.026	2014-04-23T04:40:50
N20140422Q13F52V3	13:48:51	-15:35:18	40	1.034	2014-04-23T04:42:00
N20140422Q13F49V4	13:42:15	-14:36:06	40	1.042	2014-04-23T04:43:10
N20140422Q13F50V4	13:42:13	-16:34:30	40	1.033	2014-04-23T04:44:20
N20140422Q13F51V4	13:48:53	-17:33:42	40	1.027	2014-04-23T04:45:30
N20140422Q13F52V4	13:48:51	-15:35:18	40	1.036	2014-04-23T04:46:40
N20140422Q13F49V5	13:42:15	-14:36:06	40	1.043	2014-04-23T04:47:50
N20140422Q13F50V5	13:42:13	-16:34:30	40	1.035	2014-04-23T04:49:00
N20140422Q13F51V5	13:48:53	-17:33:42	40	1.028	2014-04-23T04:50:10
N20140422Q13F52V5	13:48:51	-15:35:18	40	1.037	2014-04-23T04:51:20
SLEW_QX_QY	13:48:51	-15:35:18	60	1.038	2014-04-23T04:52:50
N20140422Q14F53V1	13:41:32	-18:17:18	40	1.030	2014-04-23T04:54:00
N20140422Q14F54V1	13:41:30	-20:15:42	40	1.024	2014-04-23T04:55:10
N20140422Q14F55V1	13:48:19	-21:14:54	40	1.018	2014-04-23T04:56:20
N20140422Q14F56V1	13:48:17	-19:16:30	40	1.025	2014-04-23T04:57:30
N20140422Q14F53V2	13:41:32	-18:17:18	40	1.033	2014-04-23T04:58:40
N20140422Q14F54V2	13:41:30	-20:15:42	40	1.027	2014-04-23T04:59:50
N20140422Q14F55V2	13:48:19	-21:14:54	40	1.021	2014-04-23T05:01:00
N20140422Q14F56V2	13:48:17	-19:16:30	40	1.028	2014-04-23T05:02:10
N20140422Q14F53V3	13:41:32	-18:17:18	40	1.036	2014-04-23T05:03:20
N20140422Q14F54V3	13:41:30	-20:15:42	40	1.030	2014-04-23T05:04:30
N20140422Q14F55V3	13:48:19	-21:14:54	40	1.023	2014-04-23T05:05:40
N20140422Q14F56V3	13:48:17	-19:16:30	40	1.030	2014-04-23T05:06:50
N20140422Q14F53V4	13:41:32	-18:17:18	40	1.040	2014-04-23T05:08:00
N20140422Q14F54V4	13:41:30	-20:15:42	40	1.034	2014-04-23T05:09:10
N20140422Q14F55V4	13:48:19	-21:14:54	40	1.026	2014-04-23T05:10:20
N20140422Q14F56V4	13:48:17	-19:16:30	40	1.034	2014-04-23T05:11:30
N20140422Q14F53V5	13:41:32	-18:17:18	40	1.044	2014-04-23T05:12:40
N20140422Q14F54V5	13:41:30	-20:15:42	40	1.038	2014-04-23T05:13:50
N20140422Q14F55V5	13:48:19	-21:14:54	40	1.030	2014-04-23T05:15:00
N20140422Q14F56V5	13:48:17	-19:16:30	40	1.037	2014-04-23T05:16:10
SLEW_QX_QY	13:48:17	-19:16:30	60	1.038	2014-04-23T05:17:40
N20140422Q15F57V1	13:40:38	-21:58:30	40	1.038	2014-04-23T05:18:50
N20140422Q15F58V1	13:40:35	-23:56:54	40	1.034	2014-04-23T05:20:00
N20140422Q15F59V1	13:47:36	-24:54:06	40	1.027	2014-04-23T05:21:10
N20140422Q15F60V1	13:47:33	-22:57:42	40	1.032	2014-04-23T05:22:20
N20140422Q15F57V2	13:40:38	-21:58:30	40	1.042	2014-04-23T05:23:30
N20140422Q15F58V2	13:40:35	-23:56:54	40	1.038	2014-04-23T05:24:40
N20140422Q15F59V2	13:47:36	-24:54:06	40	1.031	2014-04-23T05:25:50
N20140422Q15F60V2	13:47:33	-22:57:42	40	1.036	2014-04-23T05:27:00
N20140422Q15F57V3	13:40:38	-21:58:30	40	1.047	2014-04-23T05:28:10
N20140422Q15F58V3	13:40:35	-23:56:54	40	1.043	2014-04-23T05:29:20
N20140422Q15F59V3	13:47:36	-24:54:06	40	1.035	2014-04-23T05:30:30
N20140422Q15F60V3	13:47:33	-22:57:42	40	1.041	2014-04-23T05:31:40
N20140422Q15F57V4	13:40:38	-21:58:30	40	1.053	2014-04-23T05:32:50
N20140422Q15F58V4	13:40:35	-23:56:54	40	1.049	2014-04-23T05:34:00
N20140422Q15F59V4	13:47:36	-24:54:06	40	1.040	2014-04-23T05:35:10
N20140422Q15F60V4	13:47:33	-22:57:42	40	1.046	2014-04-23T05:36:20
N20140422Q15F57V5	13:40:38	-21:58:30	40	1.059	2014-04-23T05:37:30
N20140422Q15F58V5	13:40:35	-23:56:54	40	1.055	2014-04-23T05:38:40
N20140422Q15F59V5	13:47:36	-24:54:06	40	1.045	2014-04-23T05:39:50
N20140422Q15F60V5	13:47:33	-22:57:42	40	1.051	2014-04-23T05:41:00
SLEW_QX_QY	13:47:33	-22:57:42	60	1.053	2014-04-23T05:42:30
N20140422Q16F61V1	13:39:32	-25:39:42	40	1.059	2014-04-23T05:43:40
N20140422Q16F62V1	13:39:29	-27:36:06	40	1.057	2014-04-23T05:44:50
N20140422Q16F63V1	13:46:43	-28:35:18	40	1.048	2014-04-23T05:46:00
N20140422Q16F64V1	13:46:39	-26:38:54	40	1.052	2014-04-23T05:47:10
N20140422Q16F61V2	13:39:32	-25:39:42	40	1.066	2014-04-23T05:48:20
N20140422Q16F62V2	13:39:29	-27:36:06	40	1.064	2014-04-23T05:49:30
N20140422Q16F63V2	13:46:43	-28:35:18	40	1.054	2014-04-23T05:50:40
N20140422Q16F64V2	13:46:39	-26:38:54	40	1.059	2014-04-23T05:51:50
N20140422Q16F61V3	13:39:32	-25:39:42	40	1.073	2014-04-23T05:53:00
N20140422Q16F62V3	13:39:29	-27:36:06	40	1.071	2014-04-23T05:54:10
N20140422Q16F63V3	13:46:43	-28:35:18	40	1.061	2014-04-23T05:55:20
N20140422Q16F64V3	13:46:39	-26:38:54	40	1.065	2014-04-23T05:56:30
N20140422Q16F61V4	13:39:32	-25:39:42	40	1.080	2014-04-23T05:57:40
N20140422Q16F62V4	13:39:29	-27:36:06	40	1.078	2014-04-23T05:58:50
N20140422Q16F63V4	13:46:43	-28:35:18	40	1.067	2014-04-23T06:00:00
N20140422Q16F64V4	13:46:39	-26:38:54	40	1.072	2014-04-23T06:01:10
N20140422Q16F61V5	13:39:32	-25:39:42	40	1.088	2014-04-23T06:02:20
N20140422Q16F62V5	13:39:29	-27:36:06	40	1.086	2014-04-23T06:03:30
N20140422Q16F63V5	13:46:43	-28:35:18	40	1.075	2014-04-23T06:04:40
N20140422Q16F64V5	13:46:39	-26:38:54	40	1.080	2014-04-23T06:05:50
SLEW_QX_QY	13:46:39	-26:38:54	60	1.082	2014-04-23T06:07:20
N20140422Q17F65V1	13:55:45	00:07:18	40	1.260	2014-04-23T06:08:30
N20140422Q17F66V1	13:55:45	-01:51:42	40	1.237	2014-04-23T06:09:40
N20140422Q17F67V1	14:02:09	-02:50:54	40	1.213	2014-04-23T06:10:50
N20140422Q17F68V1	14:02:08	-00:52:30	40	1.240	2014-04-23T06:12:00
N20140422Q17F65V2	13:55:45	00:07:18	40	1.272	2014-04-23T06:13:10
N20140422Q17F66V2	13:55:45	-01:51:42	40	1.248	2014-04-23T06:14:20
N20140422Q17F67V2	14:02:09	-02:50:54	40	1.223	2014-04-23T06:15:30
N20140422Q17F68V2	14:02:08	-00:52:30	40	1.251	2014-04-23T06:16:40
N20140422Q17F65V3	13:55:45	00:07:18	40	1.284	2014-04-23T06:17:50
N20140422Q17F66V3	13:55:45	-01:51:42	40	1.260	2014-04-23T06:19:00
N20140422Q17F67V3	14:02:09	-02:50:54	40	1.234	2014-04-23T06:20:10
N20140422Q17F68V3	14:02:08	-00:52:30	40	1.262	2014-04-23T06:21:20
N20140422Q17F65V4	13:55:45	00:07:18	40	1.297	2014-04-23T06:22:30
N20140422Q17F66V4	13:55:45	-01:51:42	40	1.272	2014-04-23T06:23:40
N20140422Q17F67V4	14:02:09	-02:50:54	40	1.246	2014-04-23T06:24:50
N20140422Q17F68V4	14:02:08	-00:52:30	40	1.275	2014-04-23T06:26:00
N20140422Q17F65V5	13:55:45	00:07:18	40	1.311	2014-04-23T06:27:10
N20140422Q17F66V5	13:55:45	-01:51:42	40	1.286	2014-04-23T06:28:20
N20140422Q17F67V5	14:02:09	-02:50:54	40	1.258	2014-04-23T06:29:30
N20140422Q17F68V5	14:02:08	-00:52:30	40	1.288	2014-04-23T06:30:40
SLEW_QX_QY	14:02:08	-00:52:30	60	1.292	2014-04-23T06:32:10
N20140422Q18F69V1	13:55:42	-03:34:30	40	1.278	2014-04-23T06:33:20
N20140422Q18F70V1	13:55:41	-05:32:54	40	1.257	2014-04-23T06:34:30
N20140422Q18F71V1	14:02:06	-06:30:06	40	1.232	2014-04-23T06:35:40
N20140422Q18F72V1	14:02:06	-04:33:42	40	1.257	2014-04-23T06:36:50
N20140422Q18F69V2	13:55:42	-03:34:30	40	1.293	2014-04-23T06:38:00
N20140422Q18F70V2	13:55:41	-05:32:54	40	1.271	2014-04-23T06:39:10
N20140422Q18F71V2	14:02:06	-06:30:06	40	1.245	2014-04-23T06:40:20
N20140422Q18F72V2	14:02:06	-04:33:42	40	1.271	2014-04-23T06:41:30
N20140422Q18F69V3	13:55:42	-03:34:30	40	1.308	2014-04-23T06:42:40
N20140422Q18F70V3	13:55:41	-05:32:54	40	1.286	2014-04-23T06:43:50
N20140422Q18F71V3	14:02:06	-06:30:06	40	1.258	2014-04-23T06:45:00
N20140422Q18F72V3	14:02:06	-04:33:42	40	1.286	2014-04-23T06:46:10
N20140422Q18F69V4	13:55:42	-03:34:30	40	1.324	2014-04-23T06:47:20
N20140422Q18F70V4	13:55:41	-05:32:54	40	1.302	2014-04-23T06:48:30
N20140422Q18F71V4	14:02:06	-06:30:06	40	1.273	2014-04-23T06:49:40
N20140422Q18F72V4	14:02:06	-04:33:42	40	1.301	2014-04-23T06:50:50
N20140422Q18F69V5	13:55:42	-03:34:30	40	1.342	2014-04-23T06:52:00
N20140422Q18F70V5	13:55:41	-05:32:54	40	1.319	2014-04-23T06:53:10
N20140422Q18F71V5	14:02:06	-06:30:06	40	1.289	2014-04-23T06:54:20
N20140422Q18F72V5	14:02:06	-04:33:42	40	1.317	2014-04-23T06:55:30
SLEW_QX_QY	14:02:06	-04:33:42	60	1.323	2014-04-23T06:57:00
N20140422Q19F73V1	13:55:32	-07:15:42	40	1.317	2014-04-23T06:58:10
N20140422Q19F74V1	13:55:31	-09:12:06	40	1.298	2014-04-23T06:59:20
N20140422Q19F75V1	14:02:00	-10:11:18	40	1.269	2014-04-23T07:00:30
N20140422Q19F76V1	14:01:59	-08:14:54	40	1.294	2014-04-23T07:01:40
N20140422Q19F73V2	13:55:32	-07:15:42	40	1.335	2014-04-23T07:02:50
N20140422Q19F74V2	13:55:31	-09:12:06	40	1.316	2014-04-23T07:04:00
N20140422Q19F75V2	14:02:00	-10:11:18	40	1.285	2014-04-23T07:05:10
N20140422Q19F76V2	14:01:59	-08:14:54	40	1.311	2014-04-23T07:06:20
N20140422Q19F73V3	13:55:32	-07:15:42	40	1.354	2014-04-23T07:07:30
N20140422Q19F74V3	13:55:31	-09:12:06	40	1.335	2014-04-23T07:08:40
N20140422Q19F75V3	14:02:00	-10:11:18	40	1.303	2014-04-23T07:09:50
N20140422Q19F76V3	14:01:59	-08:14:54	40	1.330	2014-04-23T07:11:00
N20140422Q19F73V4	13:55:32	-07:15:42	40	1.375	2014-04-23T07:12:10
N20140422Q19F74V4	13:55:31	-09:12:06	40	1.355	2014-04-23T07:13:20
